"Date","Session Id","Client","Object Type","Specification","Mountpoint","Description","Status","Mode","Start Time","End Time","Duration","size","protection"
"02-02-2022","2022/02/01-67","ustxacsaplp01v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_12_2000","/var/log/audit","ustxacsaplp01v.apll.com [/var/log/audit]","Completed","incr","02/01/22 20:00:22","02/01/22 20:00:25","0:00","39363","02/15/22 20:00:25"
"02-02-2022","2022/02/01-67","ustxacsaplp01v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_12_2000","/support_tmp","ustxacsaplp01v.apll.com [/support_tmp]","Completed","incr","02/01/22 20:00:27","02/01/22 20:00:27","0:00","9","02/15/22 20:00:27"
"02-02-2022","2022/02/01-67","ustxacsaplp01v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_12_2000","/appsftp","ustxacsaplp01v.apll.com [/appsftp]","Completed","incr","02/01/22 20:00:27","02/01/22 20:00:29","0:00","40499","02/15/22 20:00:29"
"02-02-2022","2022/02/01-67","ustxacsaplp01v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_12_2000","/boot","ustxacsaplp01v.apll.com [/boot]","Completed","incr","02/01/22 20:00:29","02/01/22 20:00:29","0:00","25","02/15/22 20:00:29"
"02-02-2022","2022/02/01-67","ustxacsaplp01v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_12_2000","/apps","ustxacsaplp01v.apll.com [/apps]","Completed","incr","02/01/22 20:00:31","02/01/22 20:03:33","0:03","4795990","02/15/22 20:03:33"
"02-02-2022","2022/02/01-67","ustxacsaplp01v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_12_2000","/home","ustxacsaplp01v.apll.com [/home]","Completed","incr","02/01/22 20:00:31","02/01/22 20:00:32","0:00","11345","02/15/22 20:00:32"
"02-02-2022","2022/02/01-67","ustxacsaplp01v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_12_2000","/u01","ustxacsaplp01v.apll.com [/u01]","Completed","incr","02/01/22 20:00:34","02/01/22 20:00:35","0:00","809","02/15/22 20:00:35"
"02-02-2022","2022/02/01-67","ustxacsaplp01v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_12_2000","/var","ustxacsaplp01v.apll.com [/var]","Completed","incr","02/01/22 20:00:37","02/01/22 20:00:44","0:00","195332","02/15/22 20:00:44"
"02-02-2022","2022/02/01-67","ustxacsaplp01v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_12_2000","/opt","ustxacsaplp01v.apll.com [/opt]","Completed","incr","02/01/22 20:00:45","02/01/22 20:10:46","0:10","29517898","02/15/22 20:10:46"
"02-02-2022","2022/02/01-67","ustxacsaplp01v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_12_2000","/","ustxacsaplp01v.apll.com [/]","Completed","incr","02/01/22 20:03:35","02/01/22 20:03:38","0:00","10185","02/15/22 20:03:38"
"02-02-2022","2022/02/01-69","usplsrcu521.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/var/log/audit","usplsrcu521.rcu.svcs.entsvcs.net [/var/log/audit]","Completed","incr","02/01/22 20:00:30","02/01/22 20:00:33","0:00","26697","03/03/22 20:00:33"
"02-02-2022","2022/02/01-69","usplsrcu522.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/var/log/audit","usplsrcu522.rcu.svcs.entsvcs.net [/var/log/audit]","Completed","incr","02/01/22 20:00:31","02/01/22 20:00:34","0:00","29071","03/03/22 20:00:34"
"02-02-2022","2022/02/01-69","usplsrcu521.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/appdmp_files","usplsrcu521.rcu.svcs.entsvcs.net [/appdmp_files]","Completed","incr","02/01/22 20:00:32","02/01/22 20:00:51","0:00","45947","03/03/22 20:00:51"
"02-02-2022","2022/02/01-69","usplsrcu522.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/appdmp_files","usplsrcu522.rcu.svcs.entsvcs.net [/appdmp_files]","Completed","incr","02/01/22 20:00:32","02/01/22 20:00:57","0:00","45947","03/03/22 20:00:57"
"02-02-2022","2022/02/01-69","usplsrcu521.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/var/crash","usplsrcu521.rcu.svcs.entsvcs.net [/var/crash]","Completed","incr","02/01/22 20:00:33","02/01/22 20:00:34","0:00","84","03/03/22 20:00:34"
"02-02-2022","2022/02/01-69","usplsrcu522.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/var/crash","usplsrcu522.rcu.svcs.entsvcs.net [/var/crash]","Completed","incr","02/01/22 20:00:35","02/01/22 20:00:36","0:00","20","03/03/22 20:00:36"
"02-02-2022","2022/02/01-69","usplsrcu521.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/ogg_files","usplsrcu521.rcu.svcs.entsvcs.net [/ogg_files]","Completed","incr","02/01/22 20:00:36","02/01/22 20:00:52","0:00","840691","03/03/22 20:00:52"
"02-02-2022","2022/02/01-69","usplsrcu522.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/ogg_files","usplsrcu522.rcu.svcs.entsvcs.net [/ogg_files]","Completed","incr","02/01/22 20:00:36","02/01/22 20:00:55","0:00","840691","03/03/22 20:00:55"
"02-02-2022","2022/02/01-69","usplsrcu521.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/orabkp","usplsrcu521.rcu.svcs.entsvcs.net [/orabkp]","Completed","incr","02/01/22 20:00:38","02/01/22 20:00:38","0:00","5696","03/03/22 20:00:38"
"02-02-2022","2022/02/01-69","usplsrcu522.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/orabkp","usplsrcu522.rcu.svcs.entsvcs.net [/orabkp]","Completed","incr","02/01/22 20:00:40","02/01/22 20:00:42","0:00","22660","03/03/22 20:00:42"
"02-02-2022","2022/02/01-69","usplsrcu521.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/oem13c","usplsrcu521.rcu.svcs.entsvcs.net [/oem13c]","Completed","incr","02/01/22 20:00:44","02/01/22 20:01:13","0:00","1287817","03/03/22 20:01:13"
"02-02-2022","2022/02/01-69","usplsrcu522.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/oem13c","usplsrcu522.rcu.svcs.entsvcs.net [/oem13c]","Completed","incr","02/01/22 20:00:53","02/01/22 20:01:05","0:00","672477","03/03/22 20:01:05"
"02-02-2022","2022/02/01-69","usplsrcu521.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/oswbb","usplsrcu521.rcu.svcs.entsvcs.net [/oswbb]","Completed","incr","02/01/22 20:00:54","02/01/22 20:06:24","0:05","15722786","03/03/22 20:06:24"
"02-02-2022","2022/02/01-69","usplsrcu522.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/oswbb","usplsrcu522.rcu.svcs.entsvcs.net [/oswbb]","Completed","incr","02/01/22 20:00:57","02/01/22 20:09:14","0:08","31559634","03/03/22 20:09:14"
"02-02-2022","2022/02/01-69","usplsrcu521.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/boot","usplsrcu521.rcu.svcs.entsvcs.net [/boot]","Completed","incr","02/01/22 20:00:59","02/01/22 20:01:00","0:00","36","03/03/22 20:01:00"
"02-02-2022","2022/02/01-69","usplsrcu522.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/boot","usplsrcu522.rcu.svcs.entsvcs.net [/boot]","Completed","incr","02/01/22 20:01:02","02/01/22 20:01:02","0:00","20","03/03/22 20:01:02"
"02-02-2022","2022/02/01-69","usplsrcu521.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/home","usplsrcu521.rcu.svcs.entsvcs.net [/home]","Completed","incr","02/01/22 20:01:04","02/01/22 20:01:04","0:00","5420","03/03/22 20:01:04"
"02-02-2022","2022/02/01-69","usplsrcu522.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/home","usplsrcu522.rcu.svcs.entsvcs.net [/home]","Completed","incr","02/01/22 20:01:06","02/01/22 20:01:06","0:00","3880","03/03/22 20:01:06"
"02-02-2022","2022/02/01-69","usplsrcu521.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/tmp","usplsrcu521.rcu.svcs.entsvcs.net [/tmp]","Completed","incr","02/01/22 20:01:07","02/01/22 20:01:07","0:00","2782","03/03/22 20:01:07"
"02-02-2022","2022/02/01-69","usplsrcu522.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/tmp","usplsrcu522.rcu.svcs.entsvcs.net [/tmp]","Completed","incr","02/01/22 20:01:08","02/01/22 20:01:09","0:00","2844","03/03/22 20:01:09"
"02-02-2022","2022/02/01-69","usplsrcu521.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/var","usplsrcu521.rcu.svcs.entsvcs.net [/var]","Completed","incr","02/01/22 20:01:09","02/01/22 20:01:22","0:00","701440","03/03/22 20:01:22"
"02-02-2022","2022/02/01-69","usplsrcu522.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/var","usplsrcu522.rcu.svcs.entsvcs.net [/var]","Completed","incr","02/01/22 20:01:11","02/01/22 20:01:23","0:00","568326","03/03/22 20:01:23"
"02-02-2022","2022/02/01-69","usplsrcu521.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/u01","usplsrcu521.rcu.svcs.entsvcs.net [/u01]","Completed","incr","02/01/22 20:01:15","02/01/22 20:02:18","0:01","2420878","03/03/22 20:02:18"
"02-02-2022","2022/02/01-69","usplsrcu522.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/u01","usplsrcu522.rcu.svcs.entsvcs.net [/u01]","Completed","incr","02/01/22 20:01:24","02/01/22 20:05:22","0:03","10054728","03/03/22 20:05:22"
"02-02-2022","2022/02/01-69","usplsrcu521.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/u03","usplsrcu521.rcu.svcs.entsvcs.net [/u03]","Completed","incr","02/01/22 20:01:25","02/01/22 20:01:38","0:00","319842","03/03/22 20:01:38"
"02-02-2022","2022/02/01-69","usplsrcu522.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/u02","usplsrcu522.rcu.svcs.entsvcs.net [/u02]","Completed","incr","02/01/22 20:01:40","02/01/22 20:01:45","0:00","39445","03/03/22 20:01:45"
"02-02-2022","2022/02/01-69","usplsrcu521.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/oem","usplsrcu521.rcu.svcs.entsvcs.net [/oem]","Completed","incr","02/01/22 20:01:47","02/01/22 20:01:50","0:00","19831","03/03/22 20:01:50"
"02-02-2022","2022/02/01-69","usplsrcu522.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/u03","usplsrcu522.rcu.svcs.entsvcs.net [/u03]","Completed","incr","02/01/22 20:01:52","02/01/22 20:01:54","0:00","28886","03/03/22 20:01:54"
"02-02-2022","2022/02/01-69","usplsrcu521.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/","usplsrcu521.rcu.svcs.entsvcs.net [/]","Completed","incr","02/01/22 20:01:56","02/01/22 20:02:01","0:00","76994","03/03/22 20:02:01"
"02-02-2022","2022/02/01-69","usplsrcu522.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/oem","usplsrcu522.rcu.svcs.entsvcs.net [/oem]","Completed","incr","02/01/22 20:02:03","02/01/22 20:02:04","0:00","14915","03/03/22 20:02:04"
"02-02-2022","2022/02/01-69","usplsrcu522.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_2000","/","usplsrcu522.rcu.svcs.entsvcs.net [/]","Completed","incr","02/01/22 20:02:06","02/01/22 20:02:14","0:00","84752","03/03/22 20:02:14"
"02-02-2022","2022/02/01-72","ustxacsaplp03v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/var/log/audit","ustxacsaplp03v.apll.com [/var/log/audit]","Completed","incr","02/01/22 20:00:29","02/01/22 20:00:30","0:00","20463","02/15/22 20:00:30"
"02-02-2022","2022/02/01-72","ustxacsaplp04v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/var/log/audit","ustxacsaplp04v.apll.com [/var/log/audit]","Completed","incr","02/01/22 20:00:29","02/01/22 20:00:30","0:00","5034","02/15/22 20:00:30"
"02-02-2022","2022/02/01-72","ustxacsaplp02v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/home/wmqfte/data","ustxacsaplp02v.apll.com [/home/wmqfte/data]","Completed","incr","02/01/22 20:00:29","02/01/22 20:00:31","0:00","37","02/15/22 20:00:31"
"02-02-2022","2022/02/01-72","ustxacsaplp03v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/download","ustxacsaplp03v.apll.com [/download]","Completed","incr","02/01/22 20:00:29","02/01/22 20:00:31","0:00","1","02/15/22 20:00:31"
"02-02-2022","2022/02/01-72","ustxacsaplp04v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/download","ustxacsaplp04v.apll.com [/download]","Completed","incr","02/01/22 20:00:32","02/01/22 20:00:32","0:00","1","02/15/22 20:00:32"
"02-02-2022","2022/02/01-72","ustxacsaplp02v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/var/log/audit","ustxacsaplp02v.apll.com [/var/log/audit]","Completed","incr","02/01/22 20:00:32","02/01/22 20:00:33","0:00","21914","02/15/22 20:00:33"
"02-02-2022","2022/02/01-72","ustxacsaplp03v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/upload","ustxacsaplp03v.apll.com [/upload]","Completed","incr","02/01/22 20:00:32","02/01/22 20:00:33","0:00","1","02/15/22 20:00:33"
"02-02-2022","2022/02/01-72","ustxacsaplp04v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/upload","ustxacsaplp04v.apll.com [/upload]","Completed","incr","02/01/22 20:00:33","02/01/22 20:00:33","0:00","1","02/15/22 20:00:33"
"02-02-2022","2022/02/01-72","ustxacsaplp02v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/download","ustxacsaplp02v.apll.com [/download]","Completed","incr","02/01/22 20:00:34","02/01/22 20:00:34","0:00","1","02/15/22 20:00:34"
"02-02-2022","2022/02/01-72","ustxacsaplp03v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/boot","ustxacsaplp03v.apll.com [/boot]","Completed","incr","02/01/22 20:00:35","02/01/22 20:00:35","0:00","25","02/15/22 20:00:35"
"02-02-2022","2022/02/01-72","ustxacsaplp04v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/boot","ustxacsaplp04v.apll.com [/boot]","Completed","incr","02/01/22 20:00:35","02/01/22 20:00:35","0:00","25","02/15/22 20:00:35"
"02-02-2022","2022/02/01-72","ustxacsaplp02v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/upload","ustxacsaplp02v.apll.com [/upload]","Completed","incr","02/01/22 20:00:35","02/01/22 20:00:35","0:00","898","02/15/22 20:00:35"
"02-02-2022","2022/02/01-72","ustxacsaplp03v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/home","ustxacsaplp03v.apll.com [/home]","Completed","incr","02/01/22 20:00:36","02/01/22 20:00:36","0:00","36","02/15/22 20:00:36"
"02-02-2022","2022/02/01-72","ustxacsaplp04v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/home","ustxacsaplp04v.apll.com [/home]","Completed","incr","02/01/22 20:00:37","02/01/22 20:00:37","0:00","44","02/15/22 20:00:37"
"02-02-2022","2022/02/01-72","ustxacsaplp02v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/boot","ustxacsaplp02v.apll.com [/boot]","Completed","incr","02/01/22 20:00:37","02/01/22 20:00:37","0:00","25","02/15/22 20:00:37"
"02-02-2022","2022/02/01-72","ustxacsaplp03v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/var","ustxacsaplp03v.apll.com [/var]","Completed","incr","02/01/22 20:00:37","02/01/22 20:03:04","0:02","1250472","02/15/22 20:03:04"
"02-02-2022","2022/02/01-72","ustxacsaplp04v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/var","ustxacsaplp04v.apll.com [/var]","Completed","incr","02/01/22 20:00:38","02/01/22 20:00:39","0:00","8334","02/15/22 20:00:39"
"02-02-2022","2022/02/01-72","ustxacsaplp02v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/home","ustxacsaplp02v.apll.com [/home]","Completed","incr","02/01/22 20:00:39","02/01/22 20:00:39","0:00","27","02/15/22 20:00:39"
"02-02-2022","2022/02/01-72","ustxacsaplp03v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/","ustxacsaplp03v.apll.com [/]","Completed","incr","02/01/22 20:00:39","02/01/22 20:00:42","0:00","7400","02/15/22 20:00:42"
"02-02-2022","2022/02/01-72","ustxacsaplp04v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/u01","ustxacsaplp04v.apll.com [/u01]","Completed","incr","02/01/22 20:00:41","02/01/22 20:00:41","0:00","1310","02/15/22 20:00:41"
"02-02-2022","2022/02/01-72","ustxacsaplp02v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/var","ustxacsaplp02v.apll.com [/var]","Completed","incr","02/01/22 20:00:41","02/01/22 20:00:48","0:00","205557","02/15/22 20:00:48"
"02-02-2022","2022/02/01-72","ustxacsaplp04v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/","ustxacsaplp04v.apll.com [/]","Completed","incr","02/01/22 20:00:43","02/01/22 20:00:51","0:00","235052","02/15/22 20:00:51"
"02-02-2022","2022/02/01-72","ustxacsaplp02v.apll.com","FileSystem","APLL_FS_ACS123_LX_OFF_11_2200","/","ustxacsaplp02v.apll.com [/]","Completed","incr","02/01/22 20:00:44","02/01/22 20:00:46","0:00","9913","02/15/22 20:00:46"
"02-02-2022","2022/02/01-73","usdc1nanast1b","FileSystem","APLL_NDMP_USDC1NANAST1B_DAILY","/vol/appsftpvol","/vol/appsftpvol/","Completed","incr1","02/01/22 20:00:02","02/01/22 20:05:35","0:05","3634","02/16/22 20:05:35"
"02-02-2022","2022/02/01-73","usdc1nanast1b","FileSystem","APLL_NDMP_USDC1NANAST1B_DAILY","/vol/ebitnas5_vol0","/vol/ebitnas5_vol0/","Completed","incr1","02/01/22 20:00:03","02/01/22 20:03:47","0:03","384","02/16/22 20:03:47"
"02-02-2022","2022/02/01-73","usdc1nanast1b","FileSystem","APLL_NDMP_USDC1NANAST1B_DAILY","/vol/appsftevol","/vol/appsftevol/","Completed","incr1","02/01/22 20:00:04","02/01/22 20:06:32","0:06","1751629","02/16/22 20:06:32"
"02-02-2022","2022/02/01-73","usdc1nanast1b","FileSystem","APLL_NDMP_USDC1NANAST1B_DAILY","/vol/vol0","/vol/vol0/","Completed","incr1","02/01/22 20:00:05","02/01/22 20:01:21","0:01","343778","02/16/22 20:01:21"
"02-02-2022","2022/02/01-73","usdc1nanast1b","FileSystem","APLL_NDMP_USDC1NANAST1B_DAILY","/vol/terabkup","/vol/terabkup/","Completed","incr1","02/01/22 20:00:05","02/01/22 20:04:55","0:04","282","02/16/22 20:04:55"
"02-02-2022","2022/02/01-74","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73880:1095530493:1>.dbf","Oracle8","Completed","full","02/01/22 20:01:36","02/01/22 20:09:52","0:08","60211712","03/10/22 20:09:52"
"02-02-2022","2022/02/01-74","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73881:1095530494:1>.dbf","Oracle8","Completed","full","02/01/22 20:01:36","02/01/22 20:09:14","0:07","59772416","03/10/22 20:09:14"
"02-02-2022","2022/02/01-74","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73882:1095531009:1>.dbf","Oracle8","Completed","full","02/01/22 20:10:10","02/01/22 20:10:11","0:00","29952","03/10/22 20:10:11"
"02-02-2022","2022/02/01-74","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH","c-2214226400-20220201-05","Oracle8","Completed","full","02/01/22 20:10:18","02/01/22 20:10:18","0:00","29952","03/10/22 20:10:18"
"02-02-2022","2022/02/01-74","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH","ACSPRD DP Managed Control File Backup","Oracle8","Completed","full","02/01/22 20:10:48","02/01/22 20:10:48","0:00","29680","03/10/22 20:10:48"
"02-02-2022","2022/02/01-75","usplsrcsh557.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH557_RCSHPRM_ON_2230_LOG","RCU_ORA_USPLSRCSH557_RCSHPRM_ON_2230_LOG<RCSHPRM_62019:1095537634:1>.dbf","Oracle8","Completed","full","02/01/22 20:00:37","02/01/22 20:01:15","0:00","1843200","03/03/22 20:01:15"
"02-02-2022","2022/02/01-75","usplsrcsh557.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH557_RCSHPRM_ON_2230_LOG","RCU_ORA_USPLSRCSH557_RCSHPRM_ON_2230_LOG<RCSHPRM_62018:1095537634:1>.dbf","Oracle8","Completed","full","02/01/22 20:01:17","02/01/22 20:01:47","0:00","1870080","03/03/22 20:01:47"
"02-02-2022","2022/02/01-75","usplsrcsh557.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH557_RCSHPRM_ON_2230_LOG","RCU_ORA_USPLSRCSH557_RCSHPRM_ON_2230_LOG<RCSHPRM_62020:1095537634:1>.dbf","Oracle8","Completed","full","02/01/22 20:01:49","02/01/22 20:02:17","0:00","1799168","03/03/22 20:02:17"
"02-02-2022","2022/02/01-75","usplsrcsh557.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH557_RCSHPRM_ON_2230_LOG","RCU_ORA_USPLSRCSH557_RCSHPRM_ON_2230_LOG<RCSHPRM_62021:1095537634:1>.dbf","Oracle8","Completed","full","02/01/22 20:02:19","02/01/22 20:02:28","0:00","827648","03/03/22 20:02:28"
"02-02-2022","2022/02/01-75","usplsrcsh557.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH557_RCSHPRM_ON_2230_LOG","RCU_ORA_USPLSRCSH557_RCSHPRM_ON_2230_LOG<RCSHPRM_62022:1095537689:1>.dbf","Oracle8","Completed","full","02/01/22 20:02:30","02/01/22 20:02:37","0:00","634624","03/03/22 20:02:37"
"02-02-2022","2022/02/01-75","usplsrcsh557.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH557_RCSHPRM_ON_2230_LOG","c-2466587874-20220201-06","Oracle8","Completed","full","02/01/22 20:02:57","02/01/22 20:02:58","0:00","83456","03/03/22 20:02:58"
"02-02-2022","2022/02/01-76","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNRM_ON_1915_LOG","RCU_ORA_USPLSRCU521_RCUNRM_ON_1915_LOG<RCUNRM_44404:1095539416:1>.dbf","Oracle8","Completed","full","02/01/22 20:30:18","02/01/22 20:30:24","0:00","600320","03/03/22 20:30:24"
"02-02-2022","2022/02/01-76","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNRM_ON_1915_LOG","RCU_ORA_USPLSRCU521_RCUNRM_ON_1915_LOG<RCUNRM_44405:1095539416:1>.dbf","Oracle8","Completed","full","02/01/22 20:30:26","02/01/22 20:30:26","0:00","22784","03/03/22 20:30:26"
"02-02-2022","2022/02/01-76","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNRM_ON_1915_LOG","c-70164385-20220201-06","Oracle8","Completed","full","02/01/22 20:30:32","02/01/22 20:30:32","0:00","28928","03/03/22 20:30:32"
"02-02-2022","2022/02/01-76","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNRM_ON_1915_LOG","RCUNRM DP Managed Control File Backup","Oracle8","Completed","full","02/01/22 20:30:50","02/01/22 20:30:51","0:00","28688","03/03/22 20:30:51"
"02-02-2022","2022/02/01-77","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG<RCUNMO_1_137023:1095541231:1>.dbf","Oracle8","Completed","full","02/01/22 21:00:35","02/01/22 21:03:19","0:02","15439616","03/03/22 21:03:19"
"02-02-2022","2022/02/01-77","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG<RCUNMO_1_137024:1095541407:1>.dbf","Oracle8","Completed","full","02/01/22 21:03:27","02/01/22 21:06:11","0:02","15431936","03/03/22 21:06:11"
"02-02-2022","2022/02/01-77","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG<RCUNMO_1_137025:1095541582:1>.dbf","Oracle8","Completed","full","02/01/22 21:06:23","02/01/22 21:08:56","0:02","15305984","03/03/22 21:08:56"
"02-02-2022","2022/02/01-77","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG<RCUNMO_1_137026:1095541748:1>.dbf","Oracle8","Completed","full","02/01/22 21:09:09","02/01/22 21:11:35","0:02","15217920","03/03/22 21:11:35"
"02-02-2022","2022/02/01-77","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG<RCUNMO_1_137027:1095541904:1>.dbf","Oracle8","Completed","full","02/01/22 21:11:45","02/01/22 21:14:18","0:02","15189248","03/03/22 21:14:18"
"02-02-2022","2022/02/01-77","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG<RCUNMO_1_137028:1095542070:1>.dbf","Oracle8","Completed","full","02/01/22 21:14:31","02/01/22 21:16:59","0:02","13977600","03/03/22 21:16:59"
